# wavenumber (cm^-1)	 Absorbance
3958.4514582753,0.0086627528
3958.2103979588,0.0086794952
3957.9693376422,0.0087149637
3957.7282773256,0.0087287501
3957.4872170091,0.0087120049
3957.2461566925,0.0086984308
3957.0050963759,0.0087108165
3956.7640360594,0.0087522566
3956.5229757428,0.0087880744
3956.2819154263,0.0087521775
3956.0408551097,0.0086566787
3955.7997947931,0.0085793659
3955.5587344766,0.0085680922
3955.3176741600,0.0086139543
3955.0766138434,0.0086796535
3954.8355535269,0.0087339533
3954.5944932103,0.0087479781
3954.3534328938,0.0087366207
3954.1123725772,0.0087359603
3953.8713122606,0.0087297801
3953.6302519441,0.0087093646
3953.3891916275,0.0086993808
3953.1481313109,0.0086993808
3952.9070709944,0.0086919870
3952.6660106778,0.0086665284
3952.4249503613,0.0086226678
3952.1838900447,0.0085868640
3951.9428297281,0.0086005405
3951.7017694116,0.0086571015
3951.4607090950,0.0086791255
3951.2196487784,0.0086201327
3950.9785884619,0.0085581122
3950.7375281453,0.0085830353
3950.4964678288,0.0086595304
3950.2554075122,0.0086981133
3950.0143471956,0.0086789671
3949.7732868791,0.0086524012
3949.5322265625,0.0086622508
3949.2911662459,0.0086797597
3949.0501059294,0.0086619863
3948.8090456128,0.0086348411
3948.5679852962,0.0085951285
3948.3269249797,0.0085257720
3948.0858646631,0.0085138930
3947.8448043466,0.0085966857
3947.6037440300,0.0086886324
3947.3626837134,0.0087304926
3947.1216233969,0.0087378351
3946.8805630803,0.0087368581
3946.6395027637,0.0087155439
3946.3984424472,0.0086989589
3946.1573821306,0.0087288022
3945.9163218141,0.0087404763
3945.6752614975,0.0086986413
3945.4342011809,0.0086799702
3945.1931408644,0.0086929901
3944.9520805478,0.0086684562
3944.7110202312,0.0086246748
3944.4699599147,0.0086376928
3944.2288995981,0.0086897947
3943.9878392816,0.0087142503
3943.7467789650,0.0087025771
3943.5057186484,0.0086818980
3943.2646583319,0.0086872065
3943.0235980153,0.0087293312
3942.7825376987,0.0087810215
3942.5414773822,0.0088141998
3942.3004170656,0.0087947305
3942.0593567491,0.0087217512
3941.8182964325,0.0086725494
3941.5772361159,0.0086871535
3941.3361757994,0.0087134577
3941.0951154828,0.0087168915
3940.8540551662,0.0086779110
3940.6129948497,0.0086097028
3940.3719345331,0.0086068781
3940.1308742166,0.0086579723
3939.8898139000,0.0086645745
3939.6487535834,0.0086396197
3939.4076932669,0.0086213741
3939.1666329503,0.0086040264
3938.9255726337,0.0085934121
3938.6845123172,0.0086042900
3938.4434520006,0.0086383261
3938.2023916841,0.0086950762
3937.9613313675,0.0087431176
3937.7202710509,0.0087059569
3937.4792107344,0.0086175716
3937.2381504178,0.0086045545
3936.9970901012,0.0086616436
3936.7560297847,0.0086957635
3936.5149694681,0.0087080440
3936.2739091516,0.0087617915
3936.0328488350,0.0088274349
3935.7917885184,0.0088346200
3935.5507282019,0.0088094976
3935.3096678853,0.0087960782
3935.0686075687,0.0087803872
3934.8275472522,0.0087419292
3934.5864869356,0.0086969249
3934.3454266191,0.0086800763
3934.1043663025,0.0086990912
3933.8633059859,0.0087341908
3933.6222456694,0.0087491404
3933.3811853528,0.0087288553
3933.1401250362,0.0086953938
3932.8990647197,0.0086545395
3932.6580044031,0.0086187599
3932.4169440866,0.0086414954
3932.1758837700,0.0087253954
3931.9348234534,0.0087803612
3931.6937631369,0.0087509621
3931.4527028203,0.0086888438
3931.2116425037,0.0086461427
3930.9705821872,0.0086343922
3930.7295218706,0.0086741606
3930.4884615541,0.0087353000
3930.2474012375,0.0087372810
3930.0063409209,0.0087014148
3929.7652806044,0.0087018637
3929.5242202878,0.0087048216
3929.2831599712,0.0086867576
3929.0420996547,0.0086886063
3928.8010393381,0.0086808419
3928.5599790215,0.0086445054
3928.3189187050,0.0086218230
3928.0778583884,0.0086088581
3927.8367980719,0.0086121056
3927.5957377553,0.0086401748
3927.3546774387,0.0086311707
3927.1136171222,0.0086068250
3926.8725568056,0.0086461427
3926.6314964890,0.0087010982
3926.3904361725,0.0087116351
3926.1493758559,0.0087158876
3925.9083155394,0.0087480042
3925.6672552228,0.0087738102
3925.4261949062,0.0087433029
3925.1851345897,0.0086714402
3924.9440742731,0.0086320685
3924.7030139565,0.0086433962
3924.4619536400,0.0086443992
3924.2208933234,0.0086352108
3923.9798330069,0.0086463010
3923.7387726903,0.0086533781
3923.4977123737,0.0086366367
3923.2566520572,0.0085940454
3923.0155917406,0.0085714450
3922.7745314240,0.0085902698
3922.5334711075,0.0085981386
3922.2924107909,0.0085925674
3922.0513504744,0.0085956566
3921.8102901578,0.0086144824
3921.5692298412,0.0086454824
3921.3281695247,0.0086705955
3921.0871092081,0.0087008597
3920.8460488915,0.0087411106
3920.6049885750,0.0087731499
3920.3639282584,0.0087662293
3920.1228679419,0.0087244976
3919.8818076253,0.0087005431
3919.6407473087,0.0086953137
3919.3996869922,0.0086848829
3919.1586266756,0.0086694071
3918.9175663590,0.0086552529
3918.6765060425,0.0086569162
3918.4354457259,0.0086464593
3918.1943854094,0.0086028380
3917.9533250928,0.0085786004
3917.7122647762,0.0085951546
3917.4712044597,0.0086220866
3917.2301441431,0.0086466176
3916.9890838265,0.0086688260
3916.7480235100,0.0086701997
3916.5069631934,0.0086311176
3916.2659028769,0.0085955244
3916.0248425603,0.0086224033
3915.7837822437,0.0086901905
3915.5427219272,0.0087187132
3915.3016616106,0.0086407289
3915.0606012940,0.0085200965
3914.8195409775,0.0085173510
3914.5784806609,0.0086284503
3914.3374203444,0.0086842226
3914.0963600278,0.0086473571
3913.8552997112,0.0086359233
3913.6142393947,0.0086919339
3913.3731790781,0.0087363040
3913.1321187615,0.0087126922
3912.8910584450,0.0086884480
3912.6499981284,0.0087089418
3912.4089378119,0.0086953938
3912.1678774953,0.0086467760
3911.9268171787,0.0086193411
3911.6857568622,0.0085864151
3911.4446965456,0.0085692275
3911.2036362290,0.0086077759
3910.9625759125,0.0086594513
3910.7215155959,0.0087007284
3910.4804552794,0.0087276930
3910.2393949628,0.0087248674
